sourceImageId,fileName,url,alternateId
1FC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012037_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012037_lg.jpg,1006904
22C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012038_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012038_lg.jpg,1006907
C3C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012039_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012039_lg.jpg,1006812
C7C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012040_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012040_lg.jpg,1006816
C5C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012041_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012041_lg.jpg,1006814
1BC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012042_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012042_lg.jpg,1006900
1CC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012043_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012043_lg.jpg,1006901
C6C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012044_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012044_lg.jpg,1006815
C8C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012045_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012045_lg.jpg,1006817
C9C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012046_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012046_lg.jpg,1006818
19C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012047_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012047_lg.jpg,1006898
1AC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012048_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012048_lg.jpg,1006899
CAC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012049_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012049_lg.jpg,1006819
CBC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012050_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012050_lg.jpg,1006820
CCC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012051_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012051_lg.jpg,1006821
CDC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012052_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012052_lg.jpg,1006822
CEC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012053_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012053_lg.jpg,1006823
CFC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012054_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012054_lg.jpg,1006824
D0C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012055_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012055_lg.jpg,1006825
D1C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012056_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012056_lg.jpg,1006826
D2C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012057_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012057_lg.jpg,1006827
D4C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012058_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012058_lg.jpg,1006829
3BC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012059_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012059_lg.jpg,1006932
3CC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012060_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012060_lg.jpg,1006933
3DC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012061_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012061_lg.jpg,1006934
3AC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012062_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012062_lg.jpg,1006931
B3C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012063_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012063_lg.jpg,1006796
B4C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012064_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012064_lg.jpg,1006797
B5C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012065_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012065_lg.jpg,1006798
34C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012067_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012067_lg.jpg,1006925
35C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012068_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012068_lg.jpg,1006926
36C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012069_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012069_lg.jpg,1006927
23C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012070_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012070_lg.jpg,1006908
24C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012071_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012071_lg.jpg,1006909
25C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012072_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012072_lg.jpg,1006910
26C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012073_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012073_lg.jpg,1006911
27C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012074_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012074_lg.jpg,1006912
28C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012075_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012075_lg.jpg,1006913
29C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012076_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012076_lg.jpg,1006914
2BC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012077_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012077_lg.jpg,1006916
2CC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012078_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012078_lg.jpg,1006917
30C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012082_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012082_lg.jpg,1006921
90C8B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012083_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012083_lg.jpg,1009212
31C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012084_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012084_lg.jpg,1006922
32C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012085_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012085_lg.jpg,1006923
33C4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012086_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012086_lg.jpg,1006924
