fileName,sourceImageId,url,alternateId
NY01075951_lg.jpg,EAAC3D03-1660-415C-A9D5-490F10D920D7,NULL,NULL
NY01075952_lg.jpg,A0468DBC-7410-4351-91F2-0EEC8C91DD4F,NULL,NULL
NY01075953_lg.jpg,7A21A074-EA85-4700-A8FE-2221EB374663,NULL,NULL
NY01075954_lg.jpg,0367C9F2-523D-41AE-B2BE-F8E3D0FD28C3,NULL,NULL
NY01075955_lg.jpg,FB10C4B7-CDF6-49B2-BC80-AEFE4B2BE86F,NULL,NULL
NY01075956_lg.jpg,EA2141C9-A0B4-43FA-A830-15F42E675A38,NULL,NULL
NY01075957_lg.jpg,FA5A4655-13F6-44E8-B65B-D779285DD8FB,NULL,NULL
NY01075958_lg.jpg,044EC81A-832C-4CC4-8442-980997DF0A24,NULL,NULL
NY01075959_lg.jpg,E547D3A1-220D-4F28-9976-88E4B395A50A,NULL,NULL
NY01075960_lg.jpg,1C7DE82F-20D2-4E73-8128-669541CD15BC,NULL,NULL
NY01075961_lg.jpg,B6491F7A-E776-4677-9213-F67CE5A42E99,NULL,NULL
NY01075962_lg.jpg,95606245-42FE-489B-939C-7C750B13DEC5,NULL,NULL
NY01075963_lg.jpg,098A9976-8B31-453B-AED8-739367A6F849,NULL,NULL
NY01075964_lg.jpg,163F37FB-1636-45CC-A5FC-250826558EC9,NULL,NULL
NY01075965_lg.jpg,F762F53C-BC6F-41DF-97E3-A7B662C2E8D7,NULL,NULL
NY01075966_lg.jpg,9EA09DEA-54D9-49A3-9D62-2D4B6106864D,NULL,NULL
NY01075967_lg.jpg,6AD53B69-53E6-42C8-80F0-9689F23509F8,NULL,NULL
NY01075968_lg.jpg,94BD473E-2BFF-4C3D-8FC9-7EA0CF75898E,NULL,NULL
NY01075969_lg.jpg,8D8D6EC7-A1FB-442E-B50E-DC51E84DDBA5,NULL,NULL
NY01075970_lg.jpg,B4035452-A14B-4507-AE97-ABAC42D75EDB,NULL,NULL
NY01075971_lg.jpg,1A7B62F9-044D-4D2B-B7CB-ED6357E0EB9E,NULL,NULL
NY01075972_lg.jpg,AAB48794-D181-4D0B-9983-6BD3F7849039,NULL,NULL
NY01075973_lg.jpg,60333B14-014C-4FE3-8CDC-A5C960C988A7,NULL,NULL
